"","Year","Count","p1","v1","v2","v3","v4","v5","v6","v7","v8","v9","v10","v11","v12","v13","v14","v15","v16","v17","v18","v19","v20","v21","v22","v23","v24","v25","interpolated","count_raw"
"11",1043,30,237.111111111111,234.843915343915,148.23544973545,206.040343915344,135.183862433862,91.130291005291,134.479497354497,66.8915343915344,150.749228395062,206.738756613757,169.76455026455,173.92791005291,41.5132275132275,137.61044973545,217.693121693122,255.68253968254,212.568121693122,217.914682539683,186.310956790123,255.887566137566,224.998015873016,188.877645502645,171.421957671958,323.96164021164,269.843915343915,256.001984126984,0,30
"12",1044,10,235.388888888889,1.80632716049383,70.5293209876543,50.2762345679012,102.571759259259,21.9382716049383,24.1890432098765,8.74691358024691,46.5277777777778,149.04475308642,53.9483024691358,90.5393518518519,17.5038580246914,31.8456790123457,115.695216049383,175.20987654321,162.172067901235,45.3256172839506,60.7376543209877,188.015432098765,112.835648148148,48.4729938271605,30.9012345679012,139.118055555556,265.08487654321,79.1512345679012,0,10
"13",1045,45,350.447619047619,50.6345899470899,161.47705026455,59.5856481481481,39.3325617283951,91.6280864197531,40.8395502645503,81.4974867724868,42.7015873015873,102.548875661376,166.126752645503,43.0046296296296,79.5956790123457,7.1662037037037,123.592989417989,104.751543209877,164.266203703704,151.228395061728,34.3819444444444,49.7939814814815,177.071759259259,101.891975308642,37.5293209876543,19.9575617283951,128.174382716049,254.141203703704,0,45
"14",1046,20,270.555555555556,24.3163580246914,35.3086419753086,35.8795370370371,35.2692901234568,16.8318672839506,67.791049382716,21.3094444444446,59.4490740740741,27.6483796296296,81.7878086419753,184.304783950617,28.8858796296298,63.0004629629631,26.4619598765434,67.1057098765432,80.4351851851852,139.949845679012,130.70462962963,13.809413580247,35.323688271605,152.755401234568,77.5756172839506,14.3662808641976,8.60956790123462,103.858024691358,0,20
"15",1047,23,325.666666666667,55.3094135802469,79.6257716049383,90.5694444444445,88.8649691358025,20.0401234567901,40.3757716049383,12.0023148148148,68.6743827160494,114.758487654321,81.8788580246914,137.097222222222,239.614197530864,36.6211419753087,0.193672839506171,73.1072530864198,122.41512345679,25.1257716049383,84.6404320987654,71.6026234567901,45.3155864197531,29.8317901234568,97.445987654321,22.2662037037037,42.096450617284,59.6751543209876,0,23
"16",1048,17,269.833333333333,56.0609567901235,1.00308641975309,23.6288580246914,34.5725308641975,32.8680555555556,36.1087962962963,15.7037037037037,67.9992283950617,12.6774691358025,58.7615740740741,25.8819444444444,81.1003086419753,183.617283950617,19.5493827160494,55.9668209876543,17.1103395061728,66.4182098765432,81.1226851851852,140.637345679012,127.599537037037,10.7530864197531,26.2376543209877,153.442901234568,78.2631172839506,14.116512345679,0,17
"17",1049,18,366.047619047619,102.328042328042,26.5478395061728,122.714285714286,106.173611111111,117.117283950617,174.815476190476,60.0284391534392,66.841049382716,31.2248677248677,95.2222222222222,141.306327160494,108.426697530864,163.645061728395,266.162037037037,63.1689814814815,26.5779320987654,99.6550925925926,148.962962962963,37.2050264550264,58.0925925925926,80.8670634920635,71.7916666666667,56.3796296296296,102.84126984127,81.0720899470899,0,18
"18",1050,25,424.642857142857,58.646164021164,160.974206349206,43.8863095238096,181.36044973545,110.454475308642,121.398148148148,233.46164021164,50.8688271604938,85.2261904761905,27.4212962962963,99.5030864197531,145.587191358025,112.707561728395,167.925925925926,270.442901234568,67.4498456790124,70.8957671957671,103.935956790123,191.948412698413,95.8511904761905,53.8117283950617,40.7739197530864,76.0725308641975,60.6604938271605,161.487433862434,0,25
"19",1051,99,469.261904761905,44.6448412698413,103.291005291005,205.619047619048,86.4007936507936,226.005291005291,95.3320105820106,154.526455026455,278.106481481482,43.2625661375661,129.871031746032,72.0661375661376,142.922619047619,186.97619047619,143.626984126984,211.214947089947,280.849206349206,71.3677248677249,108.341931216931,104.178571428571,236.593253968254,140.496031746032,95.3796296296296,82.3418209876543,65.5383597883598,60.1917989417989,0,99
"20",1052,52,600.238095238095,142.720679012346,175.770502645503,234.416666666667,336.744708994709,217.526455026455,357.130952380952,226.457671957672,285.652116402116,409.232142857143,174.388227513227,260.996693121693,203.191798941799,274.04828042328,318.101851851852,274.752645502646,342.340608465608,411.974867724868,202.493386243386,239.467592592593,235.304232804233,367.718915343915,271.621693121693,191.539021164021,153.549603174603,196.664021164021,0,52
"21",1053,37,517.309523809524,83.0026455026455,181.566358024691,139.998456790123,151.414021164021,253.742063492063,170.827160493827,274.128306878307,250.452932098765,261.396604938272,326.229497354497,190.867283950617,211.12037037037,158.824845679012,239.501543209877,285.585648148148,252.706018518519,307.924382716049,410.441358024691,207.448302469136,170.85725308642,243.934413580247,293.242283950617,188.619047619048,108.536375661376,99.224537037037,0,37
"22",1054,27,520.166666666667,27.1859567901234,80.1746031746032,154.380401234568,112.8125,154.242063492063,256.570105820106,143.641203703704,276.956349206349,223.266975308642,234.210648148148,329.05753968254,163.681327160494,183.934413580247,131.638888888889,212.315586419753,258.399691358025,225.520061728395,280.738425925926,383.255401234568,180.262345679012,159.292989417989,216.748456790123,287.544312169312,191.44708994709,111.364417989418,0,27
"23",1055,4,444.863888888889,68.5550771604939,89.4616071428572,153.232083333333,140.386435185185,104.775661375661,135.160052910053,96.4807870370372,204.369841269841,144.963703703704,189.202546296296,226.510482804233,149.334799382716,184.625077160494,98.071913580247,148.570910493827,145.519212962963,169.297993827161,219.909259259259,254.765277777778,180.844290123457,221.484766313933,148.912885802469,181.481322751323,154.478251763669,139.065079365079,0,4
"24",1056,5,369.561111111111,109.924197530864,98.7486111111111,152.083765432099,167.96037037037,55.3092592592593,13.75,49.3203703703704,131.783333333333,66.6604320987654,144.194444444444,123.963425925926,134.988271604938,185.315740740741,64.5049382716049,84.8262345679012,32.6387345679012,113.075925925926,159.080092592592,126.275154320988,181.426234567902,283.676543209877,81.0773148148148,75.4183333333333,117.509413580247,166.765740740741,0,5
"25",1057,15,377.888888888889,42.6305555555556,159.735185185185,108.593518518519,212.012962962963,234.126851851852,63.637037037037,44.9583333333333,46.6611111111111,108.850308641975,52.8277777777778,108.036574074074,132.291203703703,143.316049382716,141.570833333333,72.8327160493827,93.154012345679,52.9092592592593,121.403703703704,167.40787037037,134.602932098765,189.754012345679,292.004320987654,117.906481481481,131.685185185185,125.837191358025,0,15
"26",1058,7,529.708888888889,139.283333333333,48.3922222222223,140.58487654321,140.381172839506,167.56712962963,140.462962962963,14.0171296296296,56.9388888888889,124.350925925926,240.207407407407,102.955555555556,267.524074074074,115.684259259259,182.077777777778,324.319444444444,55.9388888888889,154.051851851852,90.0175925925926,174.762962962963,220.9,172.246296296296,248.189814814815,327.319444444444,92.2055555555555,135.033333333333,0,7
"27",1059,6,410.966666666666,66.3558201058201,73.2481481481481,43.1616512345679,130.109567901234,129.796682098766,156.998456790123,179.253240740741,61.3808862433862,37.1141534391534,43.4078703703703,125.57824074074,78.2314814814815,145.709523809523,92.7766203703704,115.399768518518,192.075925925926,58.1258487654321,96.0944444444446,25.4175925925926,81.9050925925926,129.131327160494,95.1030092592593,151.705324074074,252.420910493827,49.9201388888889,0,6
"28",1060,5,566.900952380953,101.034973544974,106.118677248677,179.984365079365,121.388201058201,45.2480158730159,77.564126984127,57.3684126984127,95.8596825396827,125.673941798942,125.798677248677,146.434867724868,237.269788359789,190.496587301587,255.485185185185,175.013597883598,213.401031746032,308.74126984127,139.567380952381,205.504920634921,128.585476190476,174.441111111111,230.927777777778,177.534126984127,255.614338624339,312.677619047619,0,5
"29",1061,26,505.261904761905,75.4274691358025,142.001984126984,94.1177248677249,198.30291005291,136.963624338624,86.7751322751323,63.2592592592592,81.4891975308642,42.6435185185185,104.304894179894,137.673941798942,184.119708994709,270.174603174603,178.430555555556,272.839285714286,175.200396825397,228.142857142857,323.503968253968,134.88955026455,208.119708994709,153.303571428571,202.377645502645,247.500661375661,209.544973544974,269.01917989418,0,26
"30",1062,7,444.25,49.8050925925926,45.7091049382716,105.706790123457,115.796296296296,81.2400132275133,74.3649691358025,24.8094135802469,29.3715608465609,51.7708333333333,50.1556878306878,129.795524691358,88.2276234567901,92.508487654321,176.185648148148,119.056327160494,181.781084656085,198.682098765432,209.625771604938,219.923148148148,139.096450617284,159.349537037037,107.054012345679,187.730709876543,233.814814814815,200.935185185185,0,7
"31",1063,17,573.944285714285,47.0648148148148,70.2951587301588,92.7739197530864,104.823015873016,70.7650462962963,174.224537037037,106.403549382716,71.8533950617284,73.3411265432099,98.8356481481481,91.0510515873017,84.7843364197531,124.421296296296,146.522222222222,255.550793650794,172.286836419753,274.385714285714,151.617283950617,201.323015873016,331.456349206349,127.124614197531,175.644290123457,112.550793650794,185.074603174603,234.54126984127,0,17
"32",1064,14,473.914285714286,25.4567901234568,22.8768253968254,75.6759259259259,66.9280864197531,84.0054012345679,94.2337962962963,124.426984126984,61.2876984126984,46.0575617283951,45.7228395061728,72.9277777777778,92.5244708994709,108.277777777778,66.7314814814815,113.107936507937,201.807936507937,102.75462962963,223.460317460317,176.711728395061,187.84799382716,266.496825396825,117.316820987654,137.739197530864,86.9611111111111,165.952932098765,0,14
"33",1065,16,576.885714285714,104.484126984127,120.981481481481,129.017857142857,103.635030864198,99.9973544973545,188.643518518518,189.712962962963,230.107804232804,164.060185185185,126.863095238095,90.3558201058201,86.6203703703704,61.0956790123457,203.712191358025,165.917328042328,218.671957671958,308.849206349206,205.527116402116,331.554894179894,272.598765432099,283.542438271605,374.469444444444,213.013117283951,241.581349206349,192.171296296296,0,16
"34",1066,18,561.771428571429,161.973015873016,58.9992283950617,84.2862654320988,37.2740740740741,109.465079365079,39.1047619047619,142.928240740741,153.01774691358,123.515873015873,111.586419753086,12.4813271604939,54.4992063492063,53.9412698412699,142.019047619048,167.016975308642,125.449074074074,129.729938271605,217.38253968254,156.277777777778,236.21746031746,235.903549382716,246.847222222222,293.288095238095,176.317901234568,196.570987654321,0,18
"35",1067,10,203.966666666667,280.551697530864,346.982583774251,243.183465608466,248.786772486773,243.33024691358,302.353835978836,289.039351851852,174.38024691358,216.424470899471,177.219907407407,181.204166666667,268.118827160494,267.91512345679,295.101080246914,320.680158730159,198.048941798942,173.46455026455,150.821759259259,68.2770061728395,138.96483686067,68.9645061728395,127.153439153439,76.8480158730158,35.4089506172839,173.426190476191,0,10
"36",1068,5,161.761904761905,13.4742063492064,227.410714285714,342.924603174603,240.152116402116,245.64417989418,232.83664021164,315.828042328042,255.591931216931,173.826058201058,221.710317460318,117.525132275132,178.864417989418,229.05291005291,252.568783068783,265.459656084656,332.676587301587,211.523148148148,178.154100529101,131.708333333333,45.6534391534392,137.397486772487,45.308201058201,140.627645502645,87.6851851851852,7.67592592592593,0,5
"37",1069,5,349.777777777778,241.046296296296,148.509259259259,132.042438271605,193.304894179894,90.5324074074074,96.0244708994709,94.820987654321,166.208333333333,140.530092592593,24.2063492063492,72.0906084656085,32.0945767195767,29.244708994709,119.609567901235,119.405864197531,146.591820987654,183.056878306878,61.9034391534392,28.5343915343915,17.9113756613757,103.96626984127,24.2353395061728,104.311507936508,103.861111111111,114.804783950617,0,5
"38",1070,6,268.261904761905,177.541666666667,106.464285714286,92.9900793650794,309.584104938272,346.279320987654,250.58487654321,225.297839506173,272.362654320988,273.346203703704,318.071759259259,168.757222222222,156.566358024691,206.252314814815,197.997685185185,297.151234567901,296.947530864198,324.133487654321,297.486759259259,142.56712962963,184.135030864198,179.854166666667,97.3094135802469,153.306327160494,97.9969135802469,74.0024074074074,0,6
"39",1071,6,286.694444444444,114.160108024691,63.0347222222222,177.672067901234,85.1589506172839,194.65162037037,231.378086419753,135.95524691358,110.583333333333,157.298611111111,127.783564814815,202.976466049383,51.9880401234568,41.8290895061728,91.4324845679012,83.0864197530864,182.097608024692,181.784722222222,208.98649691358,170.334490740741,27.8074845679012,69.3645833333333,64.991512345679,17.5185185185185,38.6342592592593,16.5493827160494,0,6
"40",1072,4,348.138650793651,91.3196373456788,61.8378968253968,130.710648148148,89.0922067901235,188.145248015873,200.753064373898,180.122685185185,187.930324074074,161.633287037037,135.473865740741,194.891010802469,126.608385141093,137.140625,86.6618441358025,91.4604717813051,151.640625,147.265432098766,210.300733024691,190.763695987654,133.108989197531,154.522688492064,79.5868474426807,58.3418209876543,66.6670524691358,69.0383156966488,0,4
"41",1073,9,409.582857142857,68.4791666666667,60.6410714285714,83.7492283950617,93.025462962963,181.638875661376,170.128042328043,224.29012345679,265.277314814815,165.967962962963,143.164166666667,186.805555555556,201.22873015873,232.452160493827,81.8912037037037,99.8345238095238,121.183641975309,112.746141975309,211.614969135802,211.192901234568,238.41049382716,239.680793650794,94.1821825396825,99.1651234567901,94.6998456790123,121.527248677248,0,9
"42",1074,4,397.955,66.4142691798942,73.4655643738978,80.4005456349206,85.5420800264551,141.433025793651,133.224812610229,202.166859567901,211.887880291005,174.810793650794,154.33939484127,183.164737654321,203.171547619047,202.801311728395,83.5163966049383,108.565321869489,119.509920634921,129.660686728395,166.172067901234,163.487433862434,199.761408730158,194.935170855379,110.528419312169,114.160108024691,117.615547839506,128.12151675485,0,4
"43",1075,4,386.327142857143,64.3493716931217,86.2900573192242,77.0518628747795,78.0586970899471,101.227175925926,96.3215828924163,180.043595679013,158.498445767196,183.653624338625,165.514623015873,179.523919753086,205.114365079365,173.150462962963,85.1415895061728,117.296119929453,117.836199294533,146.575231481481,120.729166666666,115.7819664903,161.112323633157,150.189548059965,126.874656084656,129.155092592593,140.53125,134.715784832451,0,4
"44",1076,4,374.699285714286,62.2844742063492,99.1145502645506,73.7031801146385,70.5753141534392,61.0213260582011,59.4183531746032,157.920331790124,105.109011243386,192.496455026455,176.689851190476,175.883101851852,207.057182539682,143.499614197531,86.7667824074074,126.026917989418,116.162477954145,163.489776234568,75.2862654320987,68.0764991181658,122.463238536155,105.44392526455,143.220892857143,144.150077160494,163.446952160494,141.310052910053,0,4
"45",1077,19,363.071428571429,60.2195767195767,111.939043209877,70.3544973544974,63.0919312169312,20.8154761904762,22.5151234567901,135.797067901235,51.7195767195767,201.339285714286,187.865079365079,172.242283950617,209,113.848765432099,88.391975308642,134.757716049383,114.488756613757,180.404320987654,29.8433641975309,20.3710317460317,83.8141534391534,60.6983024691358,159.56712962963,159.145061728395,186.362654320988,147.904320987654,0,19
"46",1078,5,544.219047619047,49.1202380952381,38.2925661375662,128.138042328042,145.145714285714,128.411984126984,87.5470634920635,74.6749206349206,176.516507936508,135.848412698413,317.931031746032,301.456031746032,170.548611111111,207.306327160494,112.155092592593,86.6983024691358,133.064043209877,103.752314814815,178.710648148148,100.077777777778,31.7085185185185,155.261111111111,76.0456349206349,157.873456790123,157.451388888889,184.668981481481,0,5
"47",1079,3,462.842857142857,85.1050264550262,43.725758377425,89.6667063492063,84.5173015873015,145.951902557319,95.1855687830687,89.2362257495589,116.68417989418,104.779453262787,253.026858465609,198.301904761905,211.197083333333,212.180941358025,116.77662037037,122.427083333333,98.0343364197533,70.6500771604939,131.312114197531,89.0657407407408,80.6436111111113,116.385092592593,53.9861662257496,137.076080246913,103.28587962963,146.695987654321,0,3
"48",1080,23,381.466666666667,121.089814814814,49.1589506172839,51.1953703703704,23.8888888888889,163.491820987654,102.824074074074,103.797530864197,56.8518518518519,73.7104938271605,188.122685185186,95.1477777777777,251.845555555555,217.055555555556,121.398148148148,158.155864197531,63.0046296296296,37.5478395061728,83.9135802469136,78.0537037037037,129.578703703704,77.5090740740741,31.9266975308642,116.278703703704,49.1203703703704,108.72299382716,0,23
"49",1081,33,459.25,100.72762345679,19.9097222222222,149.878086419753,151.571759259259,117.97762345679,263.510802469136,155.928240740741,203.619598765432,135.140432098765,173.628858024691,287.368827160494,110.594135802469,350.888117283951,258.398919753086,20.670524691358,57.4282407407407,37.7229938271605,63.1797839506173,16.8140432098765,46.1257716049383,28.8325617283951,121.728395061728,131.956790123457,82.4359567901235,90.8734567901235,0,33
"50",1082,18,542.366666666667,64.3302469135803,165.05787037037,44.420524691358,214.208333333333,215.902006172839,182.30787037037,327.841049382716,225.064737654321,267.949845679012,199.470679012346,237.959104938272,351.699074074074,192.580632716049,416.363040123457,344.065277777778,72.6916666666666,6.90200617283953,107.038425925926,127.510030864198,97.2394290123458,110.456018518519,55.1298611111111,189.489891975309,196.287037037037,177.111111111111,0,18
"51",1083,2,493.837037037037,81.1944444444445,137.873713991769,110.954475308642,201.218364197531,189.546810699588,201.063271604938,259.98816872428,187.044701646091,243.032150205761,139.755658436214,194.203189300412,256.153549382716,187.485082304526,321.149948559671,250.492335390947,95.5130658436214,44.19933127572,103.080144032922,163.172582304527,186.721347736626,150.893261316873,113.05262345679,176.519238683128,210.0954218107,184.973251028807,0,2
"52",1084,3,445.307407407408,98.0586419753088,110.689557613169,177.488425925926,188.228395061728,163.191615226337,219.818672839506,192.135288065843,149.02466563786,218.11445473251,80.0406378600824,150.447273662551,160.608024691358,182.389531893004,225.936856995885,156.919393004115,118.334465020576,81.4966563786005,99.1218621399178,198.835133744856,276.203266460905,191.330504115226,170.975385802469,163.548585390946,223.903806584362,192.835390946502,0,3
"53",1085,17,396.777777777778,114.922839506173,83.5054012345679,244.02237654321,175.238425925926,136.836419753086,238.574074074074,124.282407407407,111.00462962963,193.196759259259,20.3256172839506,106.691358024691,65.0625,177.293981481481,130.723765432099,63.3464506172839,141.155864197531,118.793981481481,95.1635802469136,234.497685185185,365.685185185185,231.76774691358,228.898148148148,150.577932098765,237.712191358025,200.697530864198,0,17
"54",1086,12,424.4,104.183968253968,85.0324074074074,14.4259259259259,214.131944444444,137.803240740741,79.2554012345679,178.361959876543,63.1944444444444,71.3140432098765,71.1984567901235,68.5909126984127,76.8009259259259,49.4918849206349,147.403549382716,35.2831790123457,97.6144290123457,111.265432098765,241.887103174603,223.838174603174,204.60725308642,269.257716049383,170.216049382716,199.007716049383,81.9930555555556,207.821759259259,0,12
"55",1087,8,401.7,47.0462962962963,88.0576190476192,37.9861111111111,32.6203703703704,284.941358024691,220.860339506173,119.148919753086,240.351851851852,69.9899691358025,67.8657407407407,101.695216049383,79.7137345679012,65.7901631393298,44.9956216931217,100.35725308642,45.2361111111111,78.2520855379188,108.197530864198,207.270079365079,193.109708994709,240.239969135802,276.935185185185,181.240740740741,155.953703703704,203.018518518518,0,8
"56",1088,5,436.420952380953,126.565586419753,96.9421296296296,201.951388888889,99.9228395061728,114.22299382716,158.375771604938,94.2947530864197,36.2561904761905,146.505873015873,56.5756172839506,58.6998456790124,48.3028042328042,171.085648148148,93.4385714285716,111.440586419753,48.1651234567901,81.329475308642,195.909722222222,89.8539682539681,273.28962962963,246.633650793651,113.891512345679,151.533783068783,55.2557098765433,48.7687301587302,0,5
"57",1089,6,326.889285714286,93.9081790123457,48.8014550264551,36.8329365079365,106.860339506173,77.3348765432099,36.0057980599648,251.604166666667,187.273919753086,90.2652116402116,207.183641975309,105.795899470899,66.0702160493827,95.1749669312171,76.2368827160494,95.8981481481482,49.4760802469136,159.976851851852,86.7469135802469,100.094907407407,130.974537037037,175.638844797178,120.698214285714,207.944444444444,246.44212962963,149.550925925926,0,6
"58",1090,10,277.157142857143,213.190972222222,306.074074074074,179.969135802469,209.91049382716,105.692870370371,207.28549382716,194.480046296296,463.770061728395,399.439814814815,298.712191358025,419.349537037037,252.813703703704,250.748842592593,281.462191358025,138.252407407407,243.511574074074,195.820216049383,264.299382716049,227.958657407407,137.623174603174,289.295092592593,76.6052248677249,142.84412037037,420.110339506173,456.868055555555,0,10
"59",1091,6,269.43365079365,204.035255456349,284.252771164021,172.633370811287,204.207561728395,107.670492173722,195.144569003527,183.30246720679,424.174961419753,366.814183201058,285.606008046737,389.148106812169,243.239054232804,230.691189649471,266.587413470018,142.72853505291,255.093839836861,206.566933972663,259.368051146384,240.127288635361,149.247956349206,277.322094907408,97.5640757275132,141.057355324074,382.635303681658,416.267604166666,1,NA
"60",1092,2,261.710158730158,194.879538690476,262.431468253968,165.297605820106,198.504629629629,109.648113977073,183.003644179894,172.124888117284,384.579861111111,334.188551587302,272.49982473545,358.946676587302,233.664404761905,210.63353670635,251.712635582011,147.204662698413,266.676105599647,217.313651895944,254.436719576719,252.295919863315,160.872738095238,265.349097222222,118.522926587302,139.270590277778,345.160267857143,375.667152777777,0,2
"61",1093,1,253.986666666666,185.723821924603,240.610165343915,157.961840828924,192.801697530864,111.625735780423,170.862719356261,160.947309027778,344.984760802469,301.562919973545,259.393641424162,328.745246362434,224.089755291005,190.575883763228,236.837857694004,151.680790343915,278.258371362434,228.060369819224,249.505388007054,264.46455109127,172.49751984127,253.376099537037,139.48177744709,137.483825231481,307.685232032628,335.066701388888,0,1
"62",1094,1.5,246.263174603174,176.56810515873,218.788862433863,150.626075837742,187.098765432099,113.603357583774,158.721794532628,149.769729938271,305.389660493827,268.937288359789,246.287458112875,298.543816137566,214.515105820106,170.518230820106,221.963079805997,156.156917989418,289.84063712522,238.807087742505,244.57405643739,276.633182319224,184.122301587301,241.403101851852,160.440628306878,135.697060185185,270.210196208113,294.46625,1,NA
"63",1095,2,238.539682539682,167.412388392857,196.96755952381,143.290310846561,181.395833333333,115.580979387125,146.580869708994,138.592150848765,265.794560185185,236.311656746032,233.181274801587,268.342385912698,204.940456349206,150.460577876984,207.088301917989,160.633045634921,301.422902888007,249.553805665785,239.642724867725,288.801813547178,195.747083333333,229.430104166667,181.399479166667,133.910295138889,232.735160383598,253.865798611111,0,2
"64",1096,3,230.81619047619,158.256671626984,175.146256613757,135.954545855379,175.692901234568,117.558601190476,134.439944885361,127.414571759259,226.199459876543,203.686025132275,220.0750914903,238.140955687831,195.365806878307,130.402924933863,192.213524029982,165.109173280423,313.005168650794,260.300523589065,234.71139329806,300.970444775132,207.371865079365,217.457106481482,202.358330026455,132.123530092593,195.260124559083,213.265347222222,0,3
"65",1097,4,223.092698412698,149.100954861111,153.324953703704,128.618780864198,169.989969135802,119.536222993827,122.299020061728,116.236992669753,186.604359567901,171.060393518519,206.968908179012,207.939525462963,185.791157407407,110.345271990741,177.338746141975,169.585300925926,324.58743441358,271.047241512346,229.780061728395,313.139076003086,218.996646825397,205.484108796296,223.317180886243,130.336765046296,157.785088734568,172.664895833333,1,NA
"66",1098,5,215.369206349206,139.945238095238,131.503650793651,121.283015873016,164.287037037037,121.513844797178,110.158095238095,105.059413580247,147.009259259259,138.434761904762,193.862724867725,177.738095238095,176.216507936508,90.2876190476192,162.463968253968,174.061428571429,336.169700176367,281.793959435626,224.84873015873,325.30770723104,230.621428571428,193.511111111111,244.276031746032,128.55,120.310052910053,132.064444444444,0,5
"67",1099,8,203.83,123.760030864198,183.202160493827,226.970679012346,176.756944444444,85.5456349206349,217.604166666667,104.682098765432,35.0706481481481,23.2492283950617,189.672839506173,284.771604938272,169.876712962963,187.829475308642,82.8202160493827,184.848765432099,171.667361111111,443.14737654321,379.066358024691,277.354938271605,398.55787037037,235.30774691358,226.071759259259,259.901234567901,116.944336419753,221.213734567901,0,8
"68",1100,6,447.140476190477,113.579475308642,147.5,69.6226851851852,113.391203703704,63.1774691358025,167.985339506173,104.024691358025,12.4560185185185,147.334104938272,136.828703703704,76.0933641975309,171.19212962963,93.4266975308642,74.25,45.6049272486772,74.4842482363316,71.4197530864198,329.567901234568,265.486882716049,163.775462962963,284.978395061728,146.344907407407,112.492283950617,146.321759259259,26.00944664903,0,6
